danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster,id
0.92,0.553,6.0,-5.068,1.0,0.191,0.236,0.0,0.0767,0.947,112.022,0.0,4x2rgtSFOI4hRvEvDj02KP
0.536,0.612,4.0,-5.847,1.0,0.272,0.119,0.0,0.209,0.57,86.768,0.0,7gihksIHhs6nw5tYlI6UEq
0.881,0.874,6.0,-4.505,1.0,0.139,0.0175,1.14e-06,0.154,0.858,107.891,1.0,7DFnq8FYhHMCylykf6ZCxA
0.728,0.327,0.0,-11.596,0.0,0.0999,0.0948,0.0,0.103,0.195,100.0,7.0,0weAUscowxeqDtpCgtbpgp
0.648,0.759,6.0,-4.315,1.0,0.306,0.0142,0.0,0.648,0.518,85.996,12.0,0DLOyyQvwPTSDKuhpzMMwA
0.612,0.961,10.0,-3.078,0.0,0.333,0.107,4.17e-05,0.0413,0.867,129.873,6.0,0YImOCkIJ2PWhCXaURCZnY
0.845,0.576,11.0,-5.15,0.0,0.153,0.139,0.0,0.0764,0.461,127.641,5.0,1mnqraQ8oV8MX92rdOFLWW
0.85,0.657,9.0,-7.078,0.0,0.166,0.14,0.0192,0.0939,0.843,137.971,5.0,1Oi2zpmL81Q0yScF1zxaC0
0.749,0.605,8.0,-9.359,0.0,0.086,0.00186,0.0381,0.115,0.966,142.024,5.0,3PqAnW2bB5TQnMoBivyFOb
0.826,0.647,5.0,-6.306,0.0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,5.0,6mz1fBdKATx6qP4oP1I65G
0.884,0.677,1.0,-5.603,1.0,0.283,0.0778,0.0,0.0732,0.584,101.868,0.0,3dFwpxh2yH7C7p9BGEKLVB
0.71,0.797,4.0,-3.006,0.0,0.0582,0.408,0.0,0.16,0.849,94.998,5.0,3jagJCUbdqhDSPuxP8cAqF
0.692,0.736,1.0,-5.109,1.0,0.11,0.0324,0.0,0.0787,0.217,73.987,10.0,6pWzCKTrKrwbUPzY8RLCoP
0.817,0.806,6.0,-4.606,1.0,0.0623,0.027,9e-06,0.119,0.805,110.086,1.0,6wN4nT2qy3MQc098yL3Eu9
0.847,0.402,7.0,-9.952,1.0,0.0641,0.0118,0.0,0.283,0.752,99.693,1.0,5zdUc1JRCImBYcDWgvFNpE
0.637,0.725,5.0,-5.073,1.0,0.0333,0.0702,0.00438,0.203,0.415,92.99,10.0,5IFCyWplye09HytIP80RCF
0.833,0.628,2.0,-7.041,1.0,0.141,0.0949,1.6e-06,0.282,0.645,106.328,3.0,0qvlhVNm7L5IWabWF5hlEL
0.655,0.488,1.0,-9.17,1.0,0.22,0.0825,1.16e-06,0.221,0.791,91.025,0.0,4GIsskMpViPkt0uzPJTJSp
0.622,0.593,7.0,-8.352,0.0,0.0916,0.163,0.0,0.0979,0.607,94.364,5.0,4WY3HyGXsWqjFRCVD6gnTe
0.818,0.653,1.0,-8.396,1.0,0.204,0.0335,5.46e-06,0.22,0.533,99.931,0.0,5WphWTUIfRe7x8NZss79cY
0.64,0.889,2.0,-3.073,1.0,0.322,0.107,0.0,0.339,0.436,99.931,0.0,31bf9SEOppLU6lQ85d8om6
0.606,0.591,0.0,-7.228,0.0,0.087,0.0756,0.0,0.328,0.477,95.802,9.0,59ZTxQo8rBycIXPLUIKvE2
0.793,0.568,1.0,-4.958,1.0,0.0459,0.0478,3.57e-05,0.0304,0.806,100.005,3.0,1MBM7CyZbwJpVbbZJnHHRg
0.767,0.551,0.0,-7.328,1.0,0.0616,0.00364,0.0,0.0451,0.796,100.904,3.0,5PCJldueshnwqQVjS16543
0.894,0.404,9.0,-5.913,0.0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,5.0,7MQywXGHEev7JmwwIzMcao
0.838,0.705,5.0,-6.131,0.0,0.29,0.195,0.0,0.336,0.837,96.643,0.0,0iFOG4Ki9aDmJUYUFHQlPG
0.703,0.7,5.0,-6.789,1.0,0.0693,0.302,0.471,0.0718,0.582,97.675,2.0,2hNf1rawV2XAZ6Jld2Fxwf
0.841,0.63,1.0,-5.356,1.0,0.0443,0.0725,0.0,0.0742,0.876,97.964,3.0,29rQJydAlO0uMyWvRIZxQg
0.66,0.707,6.0,-5.758,1.0,0.208,0.397,0.0,0.211,0.761,89.279,0.0,0aj2QKJvz6CePykmlTApiD
0.596,0.661,5.0,-6.239,0.0,0.226,0.31,0.0,0.0847,0.86,129.491,0.0,7lVNTXkI3cHFvcXiI8damb
0.677,0.946,6.0,-2.887,1.0,0.0553,0.185,3.56e-06,0.274,0.948,96.011,1.0,5mNV8Mz59bzyuQ53gTw0c0
0.73,0.602,6.0,-3.782,0.0,0.206,0.362,3.69e-06,0.169,0.927,97.954,0.0,3J6vrRMz6EfwH2sgYiyNhc
0.588,0.461,6.0,-8.686,0.0,0.161,0.237,1.54e-05,0.0913,0.659,200.053,4.0,69XUpOpjzDKcfdxqZebGiI
0.805,0.802,1.0,-7.076,1.0,0.1,0.162,0.000883,0.0698,0.531,127.924,3.0,0YGQ3hZcRLC5YX7o0hdmHg
0.8,0.496,7.0,-7.135,1.0,0.0506,0.000298,0.0,0.0697,0.357,128.29,1.0,7861kBrZ5aw7o4NfggcyYW
0.791,0.702,1.0,-7.333,1.0,0.0623,0.0174,0.0,0.423,0.789,103.646,3.0,7i7UIbm5E0DD7aSOYvwp2v
0.838,0.72,10.0,-6.593,0.0,0.384,0.0312,1.11e-05,0.422,0.845,93.76,0.0,6aJ90LBl96bly9zuEH1U2X
0.854,0.543,8.0,-6.166,0.0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,5.0,6hxn98poTu1O4YZfafvC18
0.893,0.74,11.0,-4.936,0.0,0.132,0.299,0.0,0.0881,0.963,101.025,5.0,5PMKzsUsTpZZGsCcJBuhP2
0.833,0.515,11.0,-5.0,0.0,0.0462,0.347,0.00156,0.116,0.4,97.007,5.0,4675yUu8AUbE72T94BkLCD
0.757,0.78,1.0,-5.038,1.0,0.319,0.0811,0.0,0.113,0.589,97.917,0.0,2yr2HnFYl7XvqJk4fXoQBt
0.777,0.829,6.0,-6.905,0.0,0.268,0.245,0.0,0.207,0.835,87.998,0.0,56m8Wv3qRBfwLuO08GtfHs
0.84,0.835,1.0,-4.386,0.0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,0.0,5rPzPAaOUceS8HiAculegz
0.496,0.819,5.0,-5.656,0.0,0.0444,0.0479,0.000215,0.177,0.317,100.215,9.0,41nT1Sp6ChR65FbsdLlFHW
0.934,0.706,7.0,-5.317,1.0,0.178,0.0305,0.000121,0.136,0.614,112.962,0.0,5dWfl2PBpKHpBVdz95wxK1
0.705,0.725,4.0,-7.435,1.0,0.0506,0.0352,0.0149,0.194,0.76,92.186,3.0,4HSAJpNocVNJbwbQvtCMdO
0.912,0.511,9.0,-6.365,1.0,0.203,0.0259,0.0,0.0442,0.611,101.628,0.0,4VSyH8AkIt3kaR5xIPFVVi
0.644,0.746,7.0,-4.941,1.0,0.341,0.0071,1.22e-05,0.0743,0.355,105.253,0.0,6uRH1qMz30ZBwwUG0IYE5s
0.853,0.811,6.0,-4.927,0.0,0.0646,0.0439,0.000307,0.0703,0.9,114.964,5.0,423EcxblW9F4nnQkqcqMlK
0.723,0.84,1.0,-3.523,0.0,0.0608,0.0619,0.0,0.0945,0.827,94.332,5.0,6W2Ef5Ph6ILTUAedoQ3QIv
0.819,0.774,4.0,-2.53,0.0,0.101,0.0297,0.000626,0.0896,0.947,95.004,5.0,0WgLpgUdThEpA5L5K0SKq7
0.727,0.515,2.0,-6.553,0.0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,5.0,4oY2T9ur7Ll5b2kpBlcWcb
0.646,0.6,9.0,-6.569,1.0,0.458,0.231,0.0,0.0794,0.811,192.082,6.0,6CbcdeTQKj0qTaZTt0xkdk
0.779,0.834,7.0,-2.773,1.0,0.162,0.0343,0.0,0.0886,0.8,100.46,1.0,6lrRIfQDcikJ5y5DtyZPuJ
0.538,0.677,0.0,-6.099,1.0,0.187,0.00541,0.0,0.236,0.913,132.346,3.0,7JKEA8xYDoFp4q0QBW2PGg
0.801,0.55,10.0,-11.044,0.0,0.209,0.365,0.0234,0.117,0.609,94.994,0.0,2cxbxpHrND6i4uvUGVvC9J
0.814,0.899,1.0,-5.958,1.0,0.0637,0.00727,0.219,0.0979,0.545,119.011,3.0,4WMBl2wiGUSGa5C7tfQEAo
0.844,0.754,6.0,-5.46,1.0,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,0.0,4dvQg9sD8k9y4qiEURuj8v
0.774,0.48,9.0,-6.599,0.0,0.228,0.109,0.000661,0.313,0.332,96.067,0.0,4ZOyH6KjomjlqCz3oFqglr
0.875,0.774,6.0,-4.087,1.0,0.309,0.0547,0.0,0.0414,0.606,106.027,0.0,6Xo9osN1HErsEJoqwj4eDg
0.47,0.904,0.0,-4.024,0.0,0.177,0.0436,0.0,0.0491,0.557,155.788,9.0,4ToZV7r72wSbVrljaLSp13
0.729,0.434,3.0,-9.111,0.0,0.079,0.0473,1.23e-05,0.314,0.743,94.411,5.0,1Bx0zEdVjkFlV27iKaePug
0.8,0.922,4.0,-5.125,0.0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,0.0,60NvAO9lx0KmBNAVHIlWN6
0.66,0.536,10.0,-8.786,0.0,0.29,0.233,0.00669,0.111,0.775,159.963,6.0,0s46SltT4On0Z6kglK1I5c
0.824,0.707,9.0,-7.893,1.0,0.285,0.415,0.0,0.106,0.847,94.708,0.0,5Y0E3dOeynKuLDAXu0t0Bg
0.817,0.584,7.0,-9.785,1.0,0.174,0.432,0.00609,0.225,0.501,99.947,0.0,7t86fVeDAd63ThaR0ZkxXS
0.904,0.655,6.0,-5.102,0.0,0.087,0.111,0.000167,0.0779,0.83,106.005,5.0,0UN5OvKlbg06LnZyVk48ll
0.852,0.694,1.0,-6.765,1.0,0.0653,0.0121,0.0,0.126,0.789,109.906,3.0,2J2hVpwVV25EK8Bvd3OgCK
0.701,0.677,11.0,-6.591,0.0,0.147,0.0737,0.000162,0.187,0.367,99.271,5.0,18CODOzJ5DWzWh6kAeKiSC
0.796,0.615,2.0,-5.053,0.0,0.0712,0.0183,0.0,0.0463,0.733,101.978,5.0,36jSIOSE72neBbKntCthqw
0.812,0.661,11.0,-6.519,0.0,0.102,0.0501,0.0,0.0409,0.804,102.467,5.0,6EhWEvgOrOfqMcnuwIkbiL
0.741,0.759,0.0,-5.096,0.0,0.12,0.0218,0.0,0.628,0.362,97.084,12.0,2AlO5CLisJAA9X5JybMtuz
0.601,0.74,9.0,-5.043,0.0,0.0573,0.0299,0.332,0.0937,0.672,94.013,5.0,0rLzyBecRbTpnBWvMtPVFR
0.772,0.688,1.0,-4.715,0.0,0.0405,0.0548,9.79e-05,0.0725,0.348,98.0,9.0,5u3FywQOPJ5O7ZAjm31cnq
0.652,0.798,4.0,-5.303,0.0,0.0512,0.44,0.00233,0.298,0.531,95.038,9.0,3G6hxSp260RzGw4sOiDOQ3
0.807,0.498,10.0,-9.91,0.0,0.0756,0.259,3.04e-05,0.0618,0.857,99.001,5.0,6kLZ1DzSxBkNVvdQm6CX0N
0.829,0.652,7.0,-8.693,0.0,0.108,0.067,0.0,0.0812,0.726,99.581,5.0,0AcLrSfAEBQcUnHOTm5pXg
0.728,0.636,11.0,-7.033,0.0,0.171,0.00677,8.47e-05,0.296,0.821,96.512,5.0,3NEzjZbeSCy72Kx1clSYgC
0.8,0.663,2.0,-3.832,1.0,0.0324,0.048,0.0,0.252,0.472,91.934,3.0,5AIA8TpGhuilLpHbA6c1bq
0.573,0.662,0.0,-7.148,1.0,0.337,0.0495,0.000136,0.0724,0.805,199.208,6.0,1BPybPVkDfUjFDvqG04l58
0.97,0.72,1.0,-3.347,0.0,0.149,0.0369,0.000363,0.326,0.962,107.17,0.0,7h4T9TmS2uxOHYGOrc6wSM
0.67,0.582,1.0,-3.574,1.0,0.224,0.3,0.0,0.0845,0.675,181.841,6.0,6ERaJuSVPZmYvesOOQyRJO
0.752,0.722,11.0,-4.207,0.0,0.104,0.0108,0.000536,0.0753,0.612,169.131,5.0,5kHgrRO3hMDPehtH9VhYQc
0.835,0.68,1.0,-6.02,0.0,0.21,0.1,0.0,0.049,0.889,95.508,0.0,73JCugW0hKqzGYGwXHVzQ4
0.718,0.69,10.0,-4.382,0.0,0.265,0.106,0.0,0.271,0.774,93.401,0.0,75lRRdjplzfpmBjNzMPyjR
0.819,0.778,1.0,-5.839,0.0,0.21,0.029,0.0,0.215,0.779,96.72,0.0,3SHSWxOXqCrw55LiXAB8J1
0.824,0.708,10.0,-6.037,0.0,0.0712,0.00223,0.0,0.0902,0.767,101.854,5.0,6h7PQQIUQSNSAWqRe98MBU
0.868,0.624,7.0,-8.84,1.0,0.321,0.0201,7.01e-06,0.114,0.646,93.887,0.0,3tHAB8FI4rfULUHHG1d2Ct
0.573,0.851,6.0,-4.829,0.0,0.336,0.0291,0.0,0.0937,0.715,185.778,6.0,4Z1GSvE92RKsxjzrrBJAIT
0.592,0.643,9.0,-7.486,0.0,0.354,0.169,0.0,0.0395,0.699,195.558,6.0,0mu59f9C3CwjFdtmf0j80v
0.786,0.851,8.0,-5.255,1.0,0.208,0.139,0.0,0.0562,0.895,93.989,0.0,1PB6gllaq5kUUSpb5jzWjn
0.811,0.434,7.0,-7.321,1.0,0.284,0.0149,7.5e-05,0.139,0.548,89.912,0.0,79w0LgtORjHKr621y6dcPh
0.65,0.306,9.0,-9.443,1.0,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,11.0,5XG22f476YEjRq7pPcvrJG
0.609,0.584,9.0,-9.734,1.0,0.0353,0.725,0.0,0.0854,0.954,127.306,1.0,3SdTKo2uVsxFblQjpScoHy
0.557,0.54,9.0,-10.484,1.0,0.0347,0.0339,0.00248,0.179,0.394,129.171,10.0,52HAHV1j93s5B8GoTNI7DJ
0.663,0.6,7.0,-10.87,1.0,0.032,0.43,0.0,0.184,0.8,129.991,1.0,6dGnYIeXmHdcikdzNNDMm2
0.572,0.418,0.0,-10.738,1.0,0.0349,0.635,0.0,0.0961,0.694,104.566,11.0,7tqhbajSfrz2F7E1Z75ASX
0.473,0.434,2.0,-10.02,1.0,0.0257,0.701,0.0,0.628,0.711,94.814,12.0,745H5CctFr12Mo7cqa1BMH
0.491,0.583,7.0,-10.964,1.0,0.0376,0.185,0.0,0.406,0.908,150.566,12.0,7ngRS53kqxLcEt9Pythc5d
0.769,0.367,2.0,-11.226,1.0,0.0312,0.684,1.62e-05,0.081,0.535,103.621,11.0,3yrSvpt2l1xhsV9Em88Pul
0.396,0.293,2.0,-14.062,1.0,0.0275,0.941,0.000196,0.105,0.343,100.307,11.0,3zBhihYUHBmGd2bcQIobrF
0.552,0.608,1.0,-9.786,0.0,0.0345,0.352,0.0,0.0533,0.637,112.367,7.0,44AyOl4qVkzS48vBsbNXaC
0.257,0.338,4.0,-12.902,1.0,0.0357,0.736,0.0,0.252,0.544,207.356,13.0,4s6LhHAV5SEsOV0lC2tjvJ
0.64,0.664,0.0,-4.73,1.0,0.0289,0.196,0.0,0.31,0.879,134.002,3.0,4feXcsElKIVsGwkbnTHAfV
0.271,0.165,5.0,-20.652,1.0,0.0351,0.729,1.6e-06,0.118,0.203,77.082,11.0,1tfZtA15BfJHQTUy3dqTKC
0.482,0.849,2.0,-9.198,1.0,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,3.0,29U7stRjqHU6rMiS8BfaI9
0.529,0.127,11.0,-16.066,1.0,0.0274,0.611,0.000109,0.237,0.578,63.05,11.0,5ZBeML7Lf3FMEVviTyvi8l
0.274,0.348,5.0,-8.631,1.0,0.0293,0.547,0.0133,0.334,0.328,87.43,11.0,62AuGbAkt8Ox2IrFFb8GKV
0.592,0.355,9.0,-14.051,1.0,0.0352,0.478,0.0,0.0585,0.499,133.032,13.0,4Hhv2vrOTy89HFRcjU3QOx
0.534,0.803,10.0,-9.129,1.0,0.0743,0.741,6.07e-05,0.307,0.969,167.983,13.0,3NfxSdJnVdon1axzloJgba
0.476,0.722,0.0,-10.017,1.0,0.0646,0.598,0.0,0.184,0.909,92.966,3.0,2QfiRTz5Yc8DdShCxG1tB2
0.584,0.367,6.0,-9.638,0.0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,7.0,3TlIt0ReIxPsVZcOEivT5U
0.606,0.457,6.0,-14.035,0.0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,7.0,1JO1xLtVc8mWhIoE3YaCL0
0.524,0.519,6.0,-11.903,1.0,0.043,0.195,0.0,0.523,0.847,110.121,12.0,0iOZM63lendWRTTeKhZBSC
0.526,0.775,0.0,-6.05,1.0,0.0352,0.707,2.05e-05,0.217,0.962,80.106,3.0,4kP69y3GKHi9tXckfgp4bK
0.425,0.373,4.0,-7.543,1.0,0.0801,0.686,0.0,0.077,0.663,78.231,11.0,3G7tRC24Uh09Hmp1KZ7LQ2
0.598,0.571,8.0,-12.616,0.0,0.139,0.704,0.0,0.513,0.962,173.141,12.0,4QxDOjgpYtQDxxbWPuEJOy
0.63,0.711,10.0,-9.34,1.0,0.0472,0.299,0.0,0.0813,0.659,96.912,1.0,5dUMh0ugelpKfoFp3qChuK
0.805,0.558,0.0,-5.226,1.0,0.041,0.164,2.2e-05,0.0546,0.965,114.95,3.0,1OppEieGNdItZbE14gLBEv
0.581,0.78,4.0,-7.053,1.0,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,3.0,7s25THrKz86DM225dOYwnr
0.413,0.313,7.0,-13.138,1.0,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,11.0,0bfvHnWWOeU1U5XeKyVLbW
0.525,0.216,6.0,-13.551,1.0,0.0301,0.837,0.0,0.107,0.328,106.761,11.0,27hhIs2fp6w06N5zx4Eaa5
0.711,0.362,3.0,-10.851,0.0,0.0381,0.272,0.0,0.127,0.616,117.287,7.0,5y788ya4NvwhBznoDIcXwK
0.525,0.852,7.0,-9.519,1.0,0.222,0.731,5.11e-05,0.218,0.884,157.404,6.0,1tqT6DhmsrtQgyCKUwotiw
0.487,0.382,7.0,-10.889,1.0,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,12.0,6FT83pFXKhDlXDsNJFAHWz
0.567,0.959,8.0,-3.822,1.0,0.102,0.0995,6.07e-05,0.1,0.961,137.377,1.0,1H5IfYyIIAlgDX8zguUzns
0.48,0.482,7.0,-11.45,0.0,0.0362,0.25,0.000289,0.345,0.684,128.16,7.0,6tZdL3Zp8JgrfDbsSeSV1S
0.55,0.854,3.0,-5.968,1.0,0.036,0.661,0.0,0.112,0.965,159.231,3.0,0bhwnn2xqnBUcMZDcXNuII
0.259,0.473,5.0,-8.275,1.0,0.0295,0.592,0.0,0.201,0.539,90.348,11.0,0wz1LjDb9ZNEYwOmDJ3Q4b
0.803,0.338,6.0,-14.029,1.0,0.0349,0.196,0.038,0.097,0.912,106.841,1.0,74VR3AkGPhbYXnxcOYa16x
0.316,0.484,9.0,-9.11,0.0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,9.0,6PgVDY8GTkxF3GmhVGPzoB
0.684,0.247,5.0,-13.71,1.0,0.0281,0.872,0.000166,0.113,0.768,106.522,11.0,4mn2kNTqiGLwaUR8JdhJ1l
0.634,0.677,2.0,-7.19,1.0,0.0448,0.318,0.0,0.0902,0.939,95.792,3.0,7caj6X6NMX3tlhWnu1du6V
0.358,0.387,7.0,-14.342,1.0,0.0324,0.746,0.0121,0.119,0.495,181.183,13.0,5qyq1H5OPMlfuvZQ1wQNo7
0.747,0.243,4.0,-15.134,0.0,0.124,0.829,1.02e-06,0.0905,0.426,118.661,7.0,1B5Tp2Ml9nLlmTSJx8xVfI
0.521,0.516,2.0,-7.456,0.0,0.0369,0.723,0.0,0.257,0.569,136.483,7.0,5Lhjlnly9Ynhf52ojQS534
0.556,0.61,9.0,-4.729,1.0,0.213,0.833,2.22e-06,0.258,0.665,199.373,13.0,3KzgdYUlqV6TOG7JCmx2Wg
0.349,0.182,5.0,-13.507,1.0,0.031,0.92,0.0152,0.143,0.178,136.094,13.0,2xar08Fq5xra2KKZs5Bw9j
0.595,0.643,5.0,-9.275,1.0,0.0365,0.76,0.0,0.538,0.73,135.633,12.0,648TTtYB0bH0P8Hfy0FmkL
0.604,0.709,8.0,-6.377,1.0,0.158,0.0987,0.0,0.0551,0.907,167.832,1.0,5uES1C2NgkdrNHiCwf9jRr
0.511,0.769,4.0,-7.032,1.0,0.042,0.181,0.0,0.0921,0.818,129.657,3.0,1INWPr855fwWdAOeecbu0W
0.482,0.721,0.0,-6.839,1.0,0.0321,0.731,0.0,0.189,0.557,95.263,11.0,2G2YzndIA6jeWFPBXhUjh5
0.366,0.391,3.0,-12.322,1.0,0.0425,0.854,0.0,0.352,0.461,119.182,11.0,3AhXZa8sUQht0UEdBJgpGc
0.516,0.15,1.0,-20.41,1.0,0.0272,0.13,0.0755,0.122,0.205,97.398,11.0,5I9sHwLDX28tLtzVgKLtpr
0.533,0.729,7.0,-7.227,0.0,0.0714,0.563,0.0,0.159,0.884,78.67,5.0,51FpzuGkRYXFgsE2zXt9av
0.547,0.335,4.0,-9.2,0.0,0.0307,0.747,0.0,0.101,0.474,115.838,7.0,64VP3skE86iTvdOlbzuIcO
0.628,0.42,9.0,-10.547,1.0,0.177,0.395,2.55e-06,0.104,0.337,165.304,13.0,2DpJ9T2RVRanZcYFHKOAfA
0.7,0.33,5.0,-9.027,1.0,0.0303,0.719,8.6e-05,0.136,0.524,98.605,11.0,2HEgBBls7l0smWTxPx0MtZ
0.747,0.226,7.0,-13.635,1.0,0.0414,0.908,0.000168,0.107,0.778,123.792,11.0,3xsOtNxtBW0oTI1OWKAzTm
0.212,0.383,10.0,-10.071,1.0,0.0347,0.723,0.0,0.299,0.452,173.79,13.0,65jrjEhWfAvysKfnojk1i0
0.364,0.607,2.0,-9.791,1.0,0.125,0.451,0.0,0.251,0.598,79.987,11.0,0KOE1hat4SIer491XKk4Pa
0.51,0.488,7.0,-10.304,1.0,0.0304,0.256,0.0,0.11,0.649,125.683,1.0,1DndHckdH9m5rp6gYP086b
0.496,0.703,7.0,-6.905,1.0,0.0376,0.525,2.08e-06,0.305,0.936,130.915,1.0,7uEcCGtM1FBBGIhPozhJjv
0.632,0.59,5.0,-10.206,1.0,0.0305,0.346,0.0,0.24,0.953,130.287,3.0,5Qe7NHxeLAn8KoLTNLSdwe
0.404,0.43,4.0,-12.327,1.0,0.224,0.538,0.0,0.0802,0.641,180.061,13.0,5c33j1xFVOL4G24zxYhssB
0.79,0.41,0.0,-13.241,1.0,0.0343,0.263,0.00314,0.174,0.815,112.345,3.0,6ek9SiEj5a65WIs2EV7qiM
0.687,0.63,6.0,-10.817,1.0,0.0389,0.251,0.0,0.221,0.926,110.051,1.0,4eGHlplaq1ME8oetnTuFFf
0.516,0.809,0.0,-6.419,1.0,0.0545,0.787,0.000331,0.303,0.939,75.099,3.0,4yQw7FR9lcvL6RHtegbJBh
0.574,0.507,6.0,-11.343,1.0,0.0258,0.228,4.57e-06,0.279,0.514,101.085,11.0,2aEeghgUcnu75tzcolFMfs
0.596,0.793,5.0,-6.611,1.0,0.0421,0.586,1.86e-06,0.108,0.8,150.256,3.0,5ZoDwIP1ntHwciLjydJ8X2
0.862,0.484,10.0,-11.183,1.0,0.0421,0.798,0.00105,0.105,0.787,105.834,1.0,0Omt3rVppHIlYFXNL1VWgL
0.392,0.629,5.0,-7.056,1.0,0.0335,0.718,3.76e-06,0.129,0.72,124.511,13.0,1TKPfF2fvn6gVLVfp3iG4j
0.433,0.174,5.0,-18.791,0.0,0.0537,0.982,0.101,0.111,0.366,95.802,7.0,2Gy7qnDwt8Z3MNxqat4CsK
0.612,0.144,6.0,-12.204,0.0,0.0352,0.88,0.0,0.203,0.343,128.629,7.0,4JLcAU2xY90qTkTSNM1lUa
0.747,0.219,3.0,-12.562,1.0,0.0371,0.584,2.57e-05,0.107,0.498,135.562,11.0,5OkKOkdVTKFrYi6GWXkMzR
0.763,0.656,0.0,-6.86,1.0,0.0417,0.549,0.0,0.125,0.926,118.394,3.0,39lnzOIUCSNaQmgBHoz7rt
0.591,0.298,4.0,-12.269,0.0,0.06,0.549,2.22e-06,0.0797,0.372,119.954,7.0,4CoGNqLap7UGU5Q3VdKug0
0.527,0.308,0.0,-11.809,1.0,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,11.0,7FXj7Qg3YorUxdrzvrcY25
0.553,0.519,0.0,-8.056,1.0,0.0269,0.194,0.0,0.0667,0.474,123.698,3.0,25IiJu0DjOqsnQXgNHWp5i
0.57,0.529,5.0,-10.769,1.0,0.028,0.377,0.00509,0.203,0.934,123.273,3.0,09Plbz3Ja2gxU9xCsqA5KY
0.555,0.658,5.0,-3.866,1.0,0.0541,0.793,0.0,0.118,0.937,184.835,13.0,0PkBTqRtN25z3oKasWoKlj
0.4,0.48,7.0,-7.768,1.0,0.0295,0.346,3.1e-05,0.155,0.653,103.436,11.0,2iXcvnD3d1gfLBum0cE5Eg
0.75,0.444,4.0,-8.63,1.0,0.0403,0.12,3.69e-06,0.118,0.849,111.919,3.0,68BTFws92cRztMS1oQ7Ewj
0.691,0.762,11.0,-6.47,0.0,0.0367,0.462,0.0286,0.0804,0.957,128.111,5.0,4NRQwaks9r58tTDvr4iEyv
0.838,0.171,4.0,-12.614,0.0,0.0729,0.23,0.0,0.11,0.397,135.925,7.0,0Z3xhSOhrawLV81YdiDiiJ
0.587,0.133,9.0,-15.151,0.0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,7.0,3aPlQWU07jGgyHaBHVS5TS
0.423,0.681,10.0,-9.756,1.0,0.0398,0.0592,0.000177,0.0889,0.56,110.461,1.0,36AlMHDBFwSsD3FQOy1R81
0.797,0.105,1.0,-16.881,1.0,0.0969,0.885,0.000116,0.108,0.419,122.545,11.0,7AzFID6u1b3zIWbd9pb8Dk
0.438,0.349,4.0,-15.569,1.0,0.038,0.338,5.7e-05,0.417,0.683,124.984,11.0,4fHDlIntTsRGSyTg5UYZYC
0.602,0.684,7.0,-8.021,1.0,0.029,0.103,0.0,0.175,0.961,133.0,1.0,1jcPcDu2YawPfLhwjYnqK2
0.692,0.501,9.0,-11.708,1.0,0.0625,0.368,0.0,0.0393,0.961,128.388,1.0,31A3oqQxDLdG9HRx45z62d
0.612,0.444,0.0,-12.752,1.0,0.0293,0.531,0.0,0.126,0.503,114.961,11.0,1Pq47iFLC5U7j8xeNiNcuS
0.66,0.583,4.0,-7.361,1.0,0.0512,0.282,0.0,0.0553,0.941,125.44,3.0,52FlwUMMDnTK8TGkCag9Jd
0.642,0.523,3.0,-8.579,1.0,0.11,0.772,3.26e-06,0.527,0.654,101.635,12.0,48ZjHLkaHpXIlGGYUlb3bZ
0.451,0.818,2.0,-8.124,1.0,0.0439,0.135,2.92e-05,0.052,0.755,124.532,3.0,3QnHWkNMY2mpy494Bis0ly
0.594,0.889,5.0,-7.775,1.0,0.246,0.768,0.0,0.124,0.8,116.187,0.0,5qBqBdfTEIWJwAS0Jm2F5R
0.515,0.623,9.0,-5.597,1.0,0.036,0.359,0.0,0.274,0.643,64.253,1.0,1zW2csx1vVJrKfvDrFQNVt
0.515,0.641,5.0,-5.573,1.0,0.0272,0.567,0.0642,0.322,0.655,109.558,1.0,0obIo2GEab6qqms6t3JaMY
0.691,0.581,10.0,-7.85,1.0,0.065,0.557,4.62e-05,0.147,0.91,126.615,1.0,1BmVQ5RGqqtF5cnsv6cQYu
0.623,0.709,1.0,-9.818,0.0,0.0636,0.102,0.0,0.0967,0.948,122.394,3.0,4591VqUIXysNlmI5NcAIUd
